W0,W1,Z0,X0,t,t_bin,y,noise_t,noise_y,noise_y_t0,noise_y_t1,R0
-0.93908,1.758046,1,-1.46716,1.488626,1,5.352313,0.339178,0.002877,0.016332,0.001848,-0.66141
2.221359,1.416472,1,1.117328,0.878051,0,1.278241,-1.656381,-0.001971,-0.021583,0.016006,-0.665105
-0.746786,1.617087,1,-0.104046,0.703967,0,0.370076,-0.512317,-0.015061,-0.006306,-0.003948,0.04955
0.772602,1.322809,1,0.181399,2.829795,1,5.782799,0.966544,0.010706,0.013002,-0.005308,-0.637591
-1.344549,0.307589,1,1.113327,0.078677,0,-0.321885,-0.676333,-0.00085,-0.014015,-0.012153,-0.052433
0.121211,1.598532,0,-0.524952,-1.618044,0,0.663314,-1.904936,0.000796,0.008057,0.00776,0.390571
0.227952,2.083883,1,-0.11467,1.983964,1,5.900456,0.257533,0.016005,0.01134,0.005145,-1.0157
-0.275097,1.485932,1,-0.859011,0.824831,1,5.481647,-0.586529,0.009082,-0.000283,-0.01117,-3.962974
-0.821925,1.351085,0,-0.861187,-0.362978,0,0.261332,-0.185885,0.004464,-0.014215,-0.021641,-1.50589
-0.514242,0.134374,1,-0.723266,0.376894,1,4.870123,-0.72987,-2.3e-05,-0.001215,0.004152,0.520719
-0.65421,1.113246,1,-0.295173,3.159618,1,5.213538,1.974397,-0.000116,0.014587,0.005292,-0.721728
2.151106,0.081188,1,-0.187479,0.750782,1,5.735841,-1.558073,0.002401,0.01539,-0.00987,-1.027093
-0.273523,0.877401,1,0.485949,4.1573,1,5.26534,2.833496,0.004069,0.002079,-0.011878,0.478822
0.273969,-0.738838,1,-0.6939,0.947234,0,-0.180898,-0.390637,0.017114,-0.009772,0.006559,-0.789288
1.530705,-0.731129,0,0.51695,0.772183,1,5.251511,0.183447,0.024733,0.017384,0.018564,-2.780496
-1.127239,0.710381,1,0.682318,0.337278,1,4.922867,-0.574796,0.002903,0.008209,-0.00495,-2.193265
-0.21326,0.352989,1,-0.270505,0.658457,0,0.046062,-0.616634,-0.021533,-0.009115,-0.008796,-0.269315
-0.520106,1.008216,1,-0.607408,0.446026,0,0.212735,-0.78483,-0.009517,0.003425,0.002989,-0.754854
-0.337058,0.76666,1,0.282396,1.880161,0,0.20628,0.601258,0.018115,0.002967,0.006353,0.766693
-0.429932,0.93162,1,-0.0056,-0.150124,0,0.229166,-1.4108,0.007187,-0.006368,-0.003643,-1.421232
-0.982797,1.510036,1,0.417669,1.457739,1,5.278152,0.364109,0.00426,0.003481,0.020251,-0.997464
-0.05551,0.43816,1,1.767183,-0.825445,0,0.150834,-2.184493,-0.001668,0.011062,0.009017,-1.572466
-1.313553,0.681985,1,0.265954,1.096916,0,-0.1769,0.273529,-0.01189,-0.002962,-0.003813,-1.208557
0.737963,2.35645,1,-0.441914,2.846605,1,6.1685,0.849143,0.016778,0.012083,-0.015925,-2.579867
0.37239,0.904513,1,-0.693573,0.3464,1,5.453231,-1.274519,-0.008232,-0.017554,0.013194,-1.073648
-0.744383,0.722219,0,-0.654885,0.445626,0,0.044585,0.678743,0.007293,0.022183,0.011919,-0.739832
-0.695903,0.983942,1,-1.265449,1.198925,0,0.142146,0.051385,-0.013007,0.000574,-0.003028,-0.824294
0.024591,0.740065,1,1.130061,3.037624,1,5.315464,1.598426,-0.002153,0.01073,0.003506,1.46159
-1.049465,0.191857,1,-2.035962,0.016956,0,-0.259437,-0.855206,0.00993,0.002186,-0.001505,1.145522
1.56106,-0.096601,1,0.685422,4.831229,1,5.484607,2.815986,-0.002497,-0.008235,0.005206,-1.438862
0.107006,0.137998,1,-0.670747,-1.001508,0,0.085165,-2.390782,-0.003684,-0.000364,-0.010249,-2.7319
0.142343,1.774348,1,-0.315088,1.313169,1,5.73213,-0.329504,0.000106,-0.019095,-0.011675,-0.787163
0.430525,0.271524,0,-0.700671,-1.463768,0,0.233589,-1.69857,-0.01336,0.006884,0.008109,-0.311453
-0.830383,0.746504,0,1.643182,1.582425,1,5.034185,1.851054,-0.015241,0.001938,0.009376,-1.548447
0.83809,1.602165,1,0.213633,1.671797,1,5.910149,-0.261701,0.007142,-0.001916,-0.004908,-1.498939
-0.136387,0.623038,1,0.987696,1.17747,1,5.212344,-0.171685,-0.004222,0.007527,-0.007491,0.894592
0.699225,1.53479,0,1.497844,0.983245,1,5.862418,0.443238,0.007065,0.000375,0.011476,-0.945515
-0.448873,-0.639364,0,0.360722,-0.301292,1,4.621686,-0.004805,0.011182,0.006068,-0.007153,-0.025713
1.066358,0.768912,0,-0.998307,0.001794,1,5.642443,-0.593762,0.011986,0.009623,0.000554,-1.618269
0.150424,0.980325,1,-0.023326,0.274517,0,0.415039,-1.256647,-0.01621,-0.005492,-0.000714,-0.744903
1.931587,0.924568,1,-0.544931,2.500064,1,5.976341,0.168513,-0.006978,-0.008354,-0.014669,-1.024301
-0.620442,-0.75149,1,-0.306187,1.308894,1,4.503411,0.378834,0.005376,-0.017226,0.001921,-1.363336
-0.046371,2.104542,0,0.102693,0.979602,0,0.810236,0.695377,0.00553,0.001226,0.000944,0.467337
-1.282496,0.046756,1,0.063161,2.658068,1,4.621375,1.912727,0.022494,0.004521,0.003602,-2.07684
-0.780218,1.236466,1,0.609426,-1.02787,0,0.216812,-2.173769,-0.009076,-0.013236,0.001582,-0.387906
0.367767,0.909393,0,0.754621,0.231124,1,5.500739,-0.067717,0.011682,0.014204,0.021357,-1.043085
0.878404,1.905139,1,0.063172,3.187482,0,1.03397,1.191738,0.003723,-0.008223,0.011617,-0.273139
